Date,Price
33457,1.2171
33458,1.2157
33459,1.2101
33462,1.2079
33463,1.2054
33464,1.2028
33465,1.2051
33466,1.1868
33469,1.1508
33470,1.1621
33471,1.1885
33472,1.2067
33473,1.195
33477,1.1953
33478,1.2012
33479,1.2031
33480,1.1946
33483,1.1976
33484,1.2032
33485,1.2038
33486,1.2028
33487,1.2037
33490,1.2276
33491,1.2308
33492,1.2297
33493,1.2384
33494,1.2419
33497,1.2477
33498,1.2475
33499,1.2402
33500,1.2376
33501,1.2347
33504,1.2498
33505,1.2497
33506,1.2404
33507,1.2429
33508,1.2416
33511,1.2544
33512,1.2514
33513,1.2558
33514,1.2531
33515,1.2458
33518,1.2429
33519,1.2359
33520,1.2287
33521,1.2343
33522,1.2335
33525,1.2321
33526,1.221
33527,1.2247
33528,1.227
33529,1.2326
33532,1.2355
33533,1.2299
33534,1.2246
33535,1.2279
33536,1.2278
33539,1.2223
33540,1.2317
33541,1.2421
33542,1.2461
33543,1.2553
33546,1.275
33547,1.2694
33548,1.2713
33549,1.2747
33550,1.27
33553,1.2695
33554,1.2752
33555,1.2741
33556,1.2783
33557,1.2707
33560,1.296
33561,1.3002
33562,1.2969
33563,1.3007
33564,1.3082
33567,1.3103
33568,1.312
33569,1.2868
33570,1.2855
33571,1.2767
33574,1.2923
33575,1.2897
33576,1.2868
33577,1.3041
33578,1.3193
33581,1.3221
33582,1.32
33583,1.3139
33584,1.3118
33585,1.3118
33588,1.3191
33589,1.3229
33590,1.3221
33591,1.3321
33592,1.3514
33595,1.3672
33596,1.3671
33599,1.3682
33602,1.3669
33603,1.3656
33605,1.3661
33606,1.3481
33609,1.3658
33610,1.371
33611,1.3702
33612,1.3506
33613,1.3228
33616,1.3182
33617,1.3229
33618,1.2803
33619,1.2825
33620,1.3007
33623,1.305
33624,1.3153
33625,1.3151
33626,1.3062
33627,1.3092
33630,1.2912
33631,1.3041
33632,1.3104
33633,1.2913
33634,1.2974
33637,1.3023
33638,1.3074
33639,1.3129
33640,1.3186
33641,1.3316
33644,1.3263
33645,1.3115
33646,1.2958
33647,1.284
33648,1.2799
33651,1.2842
33652,1.2645
33653,1.2687
33654,1.2625
33655,1.2639
33658,1.2623
33659,1.2752
33660,1.2614
33661,1.2694
33662,1.2732
33665,1.2671
33666,1.2591
33667,1.2503
33668,1.2475
33669,1.2469
33672,1.2533
33673,1.2491
33674,1.2528
33675,1.2439
33676,1.2495
33679,1.2516
33680,1.2622
33681,1.262
33682,1.2483
33683,1.2384
33686,1.252
33687,1.2516
33688,1.2595
33689,1.2575
33690,1.2671
33693,1.2622
33694,1.2647
33695,1.2595
33696,1.2653
33697,1.2768
33700,1.2854
33701,1.2794
33702,1.2822
33703,1.2745
33704,1.2834
33707,1.2636
33708,1.2678
33709,1.2596
33710,1.2514
33715,1.2538
33716,1.2536
33717,1.2566
33718,1.2634
33721,1.265
33722,1.2617
33723,1.2612
33724,1.2615
33725,1.271
33729,1.2745
33730,1.2785
33731,1.2768
33732,1.2686
33735,1.2737
33736,1.2849
33737,1.2885
33738,1.2953
33739,1.3006
33742,1.3099
33743,1.3132
33744,1.3062
33745,1.295
33746,1.2922
33750,1.2974
33751,1.2801
33752,1.2844
33753,1.3029
33756,1.2989
33757,1.3011
33758,1.299
33759,1.304
33760,1.3127
33763,1.3111
33764,1.3117
33765,1.3103
33766,1.3214
33767,1.3226
33770,1.3287
33771,1.3282
33772,1.3256
33773,1.3326
33774,1.3305
33777,1.3314
33778,1.3323
33779,1.3446
33780,1.355
33781,1.3585
33784,1.3738
33785,1.3695
33786,1.3774
33787,1.378
33788,1.3733
33791,1.378
33792,1.3901
33793,1.3955
33794,1.3831
33795,1.392
33798,1.4061
33799,1.4008
33800,1.4087
33801,1.4098
33802,1.4219
33805,1.4015
33806,1.397
33807,1.3976
33808,1.4004
33809,1.3872
33812,1.4043
33813,1.4108
33814,1.4073
33815,1.4041
33816,1.412
33819,1.4098
33820,1.4124
33821,1.4102
33822,1.4049
33823,1.419
33826,1.4184
33827,1.4134
33828,1.4201
33829,1.4243
33830,1.4158
33833,1.4209
33834,1.4257
33835,1.4274
33836,1.4331
33837,1.4296
33840,1.478
33841,1.4791
33842,1.4706
33843,1.4676
33844,1.4747
33848,1.487
33849,1.4899
33850,1.4678
33851,1.4734
33854,1.4782
33855,1.4843
33856,1.4652
33857,1.4663
33858,1.4345
33861,1.3868
33862,1.3941
33863,1.3563
33864,1.3678
33865,1.3526
33868,1.3622
33869,1.3596
33870,1.3541
33871,1.3628
33872,1.3712
33875,1.3972
33876,1.4199
33877,1.4284
33878,1.4211
33879,1.4239
33882,1.4296
33883,1.4006
33884,1.4
33885,1.3686
33886,1.3609
33889,1.3639
33890,1.3656
33891,1.3729
33892,1.3868
33893,1.3678
33896,1.3578
33897,1.3277
33898,1.3387
33899,1.3314
33900,1.3174
33903,1.3161
33904,1.3174
33905,1.3127
33906,1.3161
33907,1.3113
33910,1.2912
33911,1.2905
33912,1.2907
33913,1.2812
33914,1.2739
33917,1.2765
33918,1.2679
33919,1.2768
33920,1.276
33921,1.29
33924,1.2754
33925,1.2644
33926,1.2749
33927,1.2832
33928,1.267
33931,1.2579
33932,1.2572
33933,1.2705
33934,1.2649
33935,1.2575
33938,1.2623
33939,1.2649
33940,1.2783
33941,1.2729
33942,1.2637
33945,1.2785
33946,1.2873
33947,1.2781
33948,1.2768
33949,1.2739
33952,1.2785
33953,1.2796
33954,1.2893
33955,1.288
33956,1.2807
33959,1.2785
33960,1.2639
33961,1.2593
33962,1.2602
33967,1.2372
33968,1.2409
33969,1.2369
33973,1.2179
33974,1.2215
33975,1.2194
33976,1.2215
33977,1.2189
33980,1.2305
33981,1.2256
33982,1.2253
33983,1.232
33984,1.2281
33987,1.2359
33988,1.2426
33989,1.2469
33990,1.2393
33991,1.2491
33994,1.2724
33995,1.269
33996,1.2623
33997,1.2575
33998,1.2404
34001,1.2216
34002,1.2136
34003,1.2123
34004,1.2035
34005,1.2086
34008,1.2054
34009,1.2076
34010,1.2069
34011,1.2015
34012,1.2011
34015,1.2008
34016,1.2157
34017,1.2197
34018,1.213
34019,1.2136
34022,1.2124
34023,1.2201
34024,1.2194
34025,1.2111
34026,1.2034
34029,1.2034
34030,1.2086
34031,1.2063
34032,1.212
34033,1.1946
34036,1.1953
34037,1.1885
34038,1.191
34039,1.1908
34040,1.1884
34043,1.1898
34044,1.192
34045,1.1882
34046,1.1928
34047,1.2134
34050,1.2093
34051,1.2104
34052,1.2129
34053,1.2035
34054,1.211
34057,1.2086
34058,1.2163
34059,1.2243
34060,1.229
34061,1.2308
34064,1.2353
34065,1.2238
34066,1.2207
34067,1.2296
34072,1.2533
34073,1.2455
34074,1.2404
34075,1.2279
34078,1.2405
34079,1.2416
34080,1.2375
34081,1.2349
34082,1.2564
34085,1.2679
34086,1.2601
34087,1.2553
34088,1.2626
34089,1.2535
34093,1.2668
34094,1.2617
34095,1.262
34096,1.2639
34099,1.245
34100,1.2404
34101,1.2401
34102,1.2315
34103,1.2376
34106,1.2355
34107,1.2275
34108,1.2284
34109,1.2343
34110,1.2247
34113,1.22
34114,1.2253
34115,1.2212
34116,1.2311
34117,1.2492
34121,1.2464
34122,1.2452
34123,1.2415
34124,1.2273
34127,1.229
34128,1.229
34129,1.2173
34130,1.2192
34131,1.227
34134,1.2265
34135,1.2188
34136,1.2027
34137,1.2041
34138,1.1879
34141,1.183
34142,1.179
34143,1.1802
34144,1.1671
34145,1.1752
34148,1.1718
34149,1.1811
34150,1.1729
34151,1.1756
34152,1.1752
34155,1.1745
34156,1.1717
34157,1.1703
34158,1.1633
34159,1.1527
34162,1.1464
34163,1.1518
34164,1.151
34165,1.1467
34166,1.1433
34169,1.1593
34170,1.1538
34171,1.1609
34172,1.1509
34173,1.1457
34176,1.1427
34177,1.1418
34178,1.1478
34179,1.1339
34180,1.1259
34183,1.1288
34184,1.1459
34185,1.1452
34186,1.1406
34187,1.1446
34190,1.1484
34191,1.1386
34192,1.1371
34193,1.1273
34194,1.1323
34197,1.148
34198,1.1509
34199,1.1567
34200,1.1563
34201,1.1629
34204,1.1566
34205,1.1633
34206,1.1571
34207,1.1641
34208,1.1655
34212,1.1602
34213,1.1715
34214,1.174
34215,1.1893
34218,1.2014
34219,1.2003
34220,1.1968
